Instance ID,Lambda,numSKU,numBinsPerLocation,numReplicate,Solver,Solve status,Objective,BestBound,Gap,NumOfNodes,SolveTime,TimeBestSol,TimeInstance,TimeSolve,TimeTotal,NumOfIterations,ConfigTimeLimit,ConfigCores,ConfigCeilingRounding,ConfigDebugInfo,ConfigMIPFeasibility,End
Instance1XS25_4_10,4,25,10,1,SCP,Feasible,11628,9165,0.211816,504182347,900.007,6.144002199172974,0.9089975357055664,900.0420002937317,900.9509978294373,,3600,MT,YCR,NDI,NF,Instance1XS25_4_10
Instance1XS25_4_10,4,25,10,1,VGS(CP),Feasible,11932,1201,0.899346,291135124,900.031,653.6040024757385,1.8829691410064697,900.8880016803741,902.7709708213806,,3600,MT,YCR,NDI,NF,Instance1XS25_4_10
Instance1XS50_2_10,2,50,10,1,VGS(MIP),FEASIBLE_SOLUTION,178372.0,172994.6942258906,0.030146580035596428,205346,3600.2969999983907,3600.069284915924,24.111321449279785,3600.3193378448486,3624.4306592941284,49570411,3600,MT,YCR,NDI,YF,Instance1XS50_2_10
Instance2XS50_2_10,2,50,10,2,VGS(MIP),FEASIBLE_SOLUTION,240136.0,234745.97245045923,0.022445728876723057,171299,3613.1880000010133,3612.086401462555,23.783842086791992,3614.430151939392,3638.213994026184,24477923,3600,MT,YCR,NDI,YF,Instance2XS50_2_10
Instance3XS50_2_10,2,50,10,3,VGS(MIP),FEASIBLE_SOLUTION,183096.0,179726.92136860677,0.018400612964746533,152720,3600.3909999988973,3263.485161781311,23.489221572875977,3600.4248340129852,3623.914055585861,45525510,3600,MT,YCR,NDI,YF,Instance3XS50_2_10
Instance4XS50_2_10,2,50,10,4,VGS(MIP),FEASIBLE_SOLUTION,209468.0,203232.75878806965,0.029767034639803434,151869,3600.2809999994934,3504.6113407611847,23.784714937210083,3600.3114936351776,3624.0962085723877,44126019,3600,MT,YCR,NDI,YF,Instance4XS50_2_10
Instance5XS50_2_10,2,50,10,5,VGS(MIP),FEASIBLE_SOLUTION,244020.0,236984.47131034444,0.0288317707141036,142252,3600.2969999983907,3305.421934604645,23.295313596725464,3600.3152532577515,3623.610566854477,39224838,3600,MT,YCR,NDI,YF,Instance5XS50_2_10
Instance1XS50_3_10,3,50,10,1,VGS(MIP),FEASIBLE_SOLUTION,181508.0,170214.42158303945,0.06222083002931299,102042,3610.4059999994934,3608.0425300598145,34.40570092201233,3610.480036497116,3644.8857374191284,17438061,3600,MT,YCR,NDI,YF,Instance1XS50_3_10
Instance2XS50_3_10,3,50,10,2,VGS(MIP),FEASIBLE_SOLUTION,174872.0,165367.05520319098,0.0543537261357394,120005,3601.422000002116,3534.984405517578,33.74222707748413,3601.471781730652,3635.214008808136,31331454,3600,MT,YCR,NDI,YF,Instance2XS50_3_10
Instance3XS50_3_10,3,50,10,3,VGS(MIP),FEASIBLE_SOLUTION,142956.0,133157.94784610116,0.06853893613348747,142102,3615.0940000005066,3611.598269224167,33.76221776008606,3615.1451539993286,3648.9073717594147,19048818,3600,MT,YCR,NDI,YF,Instance3XS50_3_10
Instance4XS50_3_10,3,50,10,4,VGS(MIP),FEASIBLE_SOLUTION,179084.0,164694.638532903,0.08034978818374063,112550,3611.15700000152,3608.2659981250763,33.686765909194946,3611.206571817398,3644.893337726593,12419805,3600,MT,YCR,NDI,YF,Instance4XS50_3_10
Instance5XS50_3_10,3,50,10,5,VGS(MIP),FEASIBLE_SOLUTION,161256.0,152430.1675456985,0.054731808145442644,84909,3611.75,3609.278044462204,33.614357471466064,3611.7936697006226,3645.4080271720886,10391891,3600,MT,YCR,NDI,YF,Instance5XS50_3_10
Instance1XS50_4_10,4,50,10,1,VGS(MIP),FEASIBLE_SOLUTION,154124.0,145630.54988296292,0.05510790089173052,136998,3605.7030000016093,3603.2118394374847,40.14715790748596,3605.743097305298,3645.890255212784,19426908,3600,MT,YCR,NDI,YF,Instance1XS50_4_10
Instance2XS50_4_10,4,50,10,2,VGS(MIP),FEASIBLE_SOLUTION,162028.0,149416.28258953214,0.07783665422314569,101743,3600.2660000026226,3598.9839799404144,40.84035873413086,3600.327752828598,3641.168111562729,33258929,3600,MT,YCR,NDI,YF,Instance2XS50_4_10
Instance3XS50_4_10,4,50,10,3,VGS(MIP),FEASIBLE_SOLUTION,180376.0,167786.93006677274,0.06979348656820895,121234,3613.0,3609.904565811157,40.60684418678284,3613.0920650959015,3653.6989092826843,15961944,3600,MT,YCR,NDI,YF,Instance3XS50_4_10
Instance4XS50_4_10,4,50,10,4,VGS(MIP),FEASIBLE_SOLUTION,153268.0,139806.937311315,0.08782696119662933,102724,3600.84299999848,3600.2570118904114,41.78070664405823,3600.882002592087,3642.662709236145,32716029,3600,MT,YCR,NDI,YF,Instance4XS50_4_10
Instance5XS50_4_10,4,50,10,5,VGS(MIP),FEASIBLE_SOLUTION,177028.0,160994.89497449432,0.09056818709755332,141292,3602.5149999968708,3600.511204957962,40.60509920120239,3602.558051109314,3643.1631503105164,22037140,3600,MT,YCR,NDI,YF,Instance5XS50_4_10
Instance1XS100_2_20,2,100,20,1,VGS(MIP),FEASIBLE_SOLUTION,213872.0,208617.382918429,0.024568980893108914,62957,3600.3130000010133,3429.4357244968414,50.426811933517456,3600.355820417404,3650.7826323509216,23138239,3600,MT,YCR,NDI,YF,Instance1XS100_2_20
Instance2XS100_2_20,2,100,20,2,VGS(MIP),FEASIBLE_SOLUTION,204212.0,198185.9641141279,0.029508725666817247,78324,3600.7039999999106,3600.3606312274933,51.62683606147766,3600.7544164657593,3652.381252527237,20516101,3600,MT,YCR,NDI,YF,Instance2XS100_2_20
Instance3XS100_2_20,2,100,20,3,VGS(MIP),FEASIBLE_SOLUTION,196144.0,190883.30905155456,0.026820555043465182,65150,3601.0160000026226,3600.4117288589478,51.49858379364014,3601.036717414856,3652.535301208496,24426035,3600,MT,YCR,NDI,YF,Instance3XS100_2_20
Instance4XS100_2_20,2,100,20,4,VGS(MIP),FEASIBLE_SOLUTION,233580.0,226531.03374854938,0.030177952955949213,96724,3600.375,3596.613339662552,50.5362765789032,3600.3945820331573,3650.9308586120605,21701909,3600,MT,YCR,NDI,YF,Instance4XS100_2_20
Instance5XS100_2_20,2,100,20,5,VGS(MIP),FEASIBLE_SOLUTION,252696.0,245597.05608968306,0.02809282264189754,67993,3600.5780000016093,3507.2600831985474,51.534637451171875,3600.605521440506,3652.140158891678,23770813,3600,MT,YCR,NDI,YF,Instance5XS100_2_20
Instance1XS100_3_20,3,100,20,1,VGS(MIP),FEASIBLE_SOLUTION,185416.0,172908.29455042296,0.06745753036187296,50242,3603.5630000010133,3600.094128847122,75.29609799385071,3603.6753799915314,3678.971477985382,15606540,3600,MT,YCR,NDI,YF,Instance1XS100_3_20
Instance2XS100_3_20,3,100,20,2,VGS(MIP),FEASIBLE_SOLUTION,179784.0,165049.0150726837,0.08195937862833348,54188,3605.327999997884,3603.6531829833984,74.58296132087708,3605.4500539302826,3680.0330152511597,15133170,3600,MT,YCR,NDI,YF,Instance2XS100_3_20
Instance3XS100_3_20,3,100,20,3,VGS(MIP),FEASIBLE_SOLUTION,163608.0,150550.4496048912,0.07980997503244817,28301,3600.609999999404,3600.17968416214,75.51458072662354,3600.7109382152557,3676.2255189418793,16230673,3600,MT,YCR,NDI,YF,Instance3XS100_3_20
Instance4XS100_3_20,3,100,20,4,VGS(MIP),FEASIBLE_SOLUTION,167304.0,155512.61289739018,0.07047881163994772,57996,3603.4690000005066,3602.284422636032,75.58176922798157,3603.5656731128693,3679.147442340851,13718816,3600,MT,YCR,NDI,YF,Instance4XS100_3_20
Instance5XS100_3_20,3,100,20,5,VGS(MIP),FEASIBLE_SOLUTION,169072.0,155090.61853195223,0.08269483692183069,59982,3607.297000002116,3590.351752281189,75.04548978805542,3607.4141013622284,3682.459591150284,14179582,3600,MT,YCR,NDI,YF,Instance5XS100_3_20
Instance1XS100_4_20,4,100,20,1,VGS(MIP),FEASIBLE_SOLUTION,198916.0,174023.48962280358,0.1251408151038449,30701,3600.875,3600.3602826595306,93.28376770019531,3601.0009343624115,3694.284702062607,21573364,3600,MT,YCR,NDI,YF,Instance1XS100_4_20
Instance3XS100_4_20,4,100,20,3,VGS(MIP),FEASIBLE_SOLUTION,186224.0,165290.97218742367,0.11240778746335767,45761,3601.0309999994934,3578.157515525818,92.34832334518433,3601.135440826416,3693.4837641716003,15806406,3600,MT,YCR,NDI,YF,Instance3XS100_4_20
Instance4XS100_4_20,4,100,20,4,VGS(MIP),FEASIBLE_SOLUTION,182383.0,164255.61350643417,0.09939186488634262,55418,3606.0309999994934,3603.9596745967865,92.36152124404907,3606.163505792618,3698.525027036667,15106764,3600,MT,YCR,NDI,YF,Instance4XS100_4_20
Instance5XS100_4_20,4,100,20,5,VGS(MIP),FEASIBLE_SOLUTION,178976.0,162790.1032019614,0.09043612997294936,27289,3600.6719999983907,3593.582334280014,90.86531090736389,3600.7821247577667,3691.6474356651306,19117376,3600,MT,YCR,NDI,YF,Instance5XS100_4_20
Instance1XS200_2_20,2,200,20,1,VGS(MIP),FEASIBLE_SOLUTION,306251.0,276633.8081917783,0.09670888195702765,6545,3601.015000000596,3600.4343099594116,118.70083999633789,3601.10618519783,3719.807025194168,13235930,3600,MT,YCR,NDI,YF,Instance1XS200_2_20
Instance2XS200_2_20,2,200,20,2,VGS(MIP),FEASIBLE_SOLUTION,300848.0,277361.6412061189,0.0780671927148629,8441,3600.7969999983907,3600.278532266617,117.74374794960022,3600.9035320281982,3718.6472799777985,8951041,3600,MT,YCR,NDI,YF,Instance2XS200_2_20
Instance3XS200_2_20,2,200,20,3,VGS(MIP),FEASIBLE_SOLUTION,272236.0,255306.9509501802,0.062185196115942726,25259,3605.6090000011027,3604.347981452942,118.43897485733032,3605.7073554992676,3724.146330356598,8946618,3600,MT,YCR,NDI,YF,Instance3XS200_2_20
Instance4XS200_2_20,2,200,20,4,VGS(MIP),FEASIBLE_SOLUTION,293640.0,275092.77801012795,0.06316313169143183,20316,3601.0469999983907,3600.5938832759857,122.02871823310852,3601.1407582759857,3723.1694765090942,11342118,3600,MT,YCR,NDI,YF,Instance4XS200_2_20
Instance5XS200_2_20,2,200,20,5,VGS(MIP),FEASIBLE_SOLUTION,302704.0,266539.0409395308,0.11947301344042088,6755,3600.8280000016093,3600.2288072109222,119.72340655326843,3600.9319367408752,3720.6553432941437,9388275,3600,MT,YCR,NDI,YF,Instance5XS200_2_20
Instance1XS200_3_20,3,200,20,1,VGS(MIP),FEASIBLE_SOLUTION,291474.0,236221.66136028487,0.18956180873668016,5021,3600.390000000596,3307.6683819293976,180.0624918937683,3600.5700855255127,3780.632577419281,5894450,3600,MT,YCR,NDI,YF,Instance1XS200_3_20
Instance2XS200_3_20,3,200,20,2,VGS(MIP),FEASIBLE_SOLUTION,300030.0,237470.8338824618,0.20850970275485178,2127,3601.5619999989867,3600.4498898983,181.05304956436157,3601.7311401367188,3782.7841897010803,5107882,3600,MT,YCR,NDI,YF,Instance2XS200_3_20
Instance3XS200_3_20,3,200,20,3,VGS(MIP),FEASIBLE_SOLUTION,391992.0,229766.4885591479,0.4138490363090371,5296,3601.2659999988973,2952.568737268448,181.21466207504272,3601.4547686576843,3782.669430732727,5827081,3600,MT,YCR,NDI,YF,Instance3XS200_3_20
Instance4XS200_3_20,3,200,20,4,VGS(MIP),FEASIBLE_SOLUTION,300460.0,246064.9057797627,0.18103938700737965,5102,3600.375,3187.1893672943115,180.61169934272766,3600.5579142570496,3781.169613599777,5341240,3600,MT,YCR,NDI,YF,Instance4XS200_3_20
Instance5XS200_3_20,3,200,20,5,VGS(MIP),FEASIBLE_SOLUTION,290248.0,230470.89441872283,0.2059518259601346,4131,3601.8280000016093,3488.3623015880585,181.3091311454773,3602.0245745182037,3783.333705663681,6129929,3600,MT,YCR,NDI,YF,Instance5XS200_3_20
Instance1XS200_4_20,4,200,20,1,VGS(MIP),FEASIBLE_SOLUTION,594304.0,216230.4076334982,0.6361619514028203,1018,3602.1869999989867,44.7208411693573,224.0317027568817,3602.433602809906,3826.4653055667877,4887440,3600,MT,YCR,NDI,YF,Instance1XS200_4_20
Instance2XS200_4_20,4,200,20,2,VGS(MIP),FEASIBLE_SOLUTION,602692.0,221227.07262502037,0.632935110097661,1186,3601.9840000011027,68.46107149124146,224.90436840057373,3602.183174133301,3827.0875425338745,4791170,3600,MT,YCR,NDI,YF,Instance2XS200_4_20
Instance3XS200_4_20,4,200,20,3,VGS(MIP),FEASIBLE_SOLUTION,309508.0,218525.84219380358,0.29395737042724707,1292,3602.202999997884,3600.8209974765778,222.96955490112305,3602.414717435837,3825.38427233696,5606375,3600,MT,YCR,NDI,YF,Instance3XS200_4_20
Instance4XS200_4_20,4,200,20,4,VGS(MIP),FEASIBLE_SOLUTION,489809.0,227784.83040804035,0.5349517252479223,1251,3602.140000000596,116.99696683883667,225.03517985343933,3602.3373799324036,3827.372559785843,4852019,3600,MT,YCR,NDI,YF,Instance4XS200_4_20
Instance5XS200_4_20,4,200,20,5,VGS(MIP),FEASIBLE_SOLUTION,339330.0,223984.05513242073,0.3399226265510837,1303,3602.0619999989867,3600.7567296028137,225.11883115768433,3602.2879498004913,3827.4067809581757,5166279,3600,MT,YCR,NDI,YF,Instance5XS200_4_20
Instance1XS300_2_40,2,300,40,1,SCP,Feasible,267228,78349,0.706808,115727623,3600.09,781.4386982917786,47.78128409385681,3600.375836610794,3648.157120704651,,3600,MT,YCR,NDI,NF,Instance1XS300_2_40
Instance1XS300_2_40,2,300,40,1,VGS(MIP),FEASIBLE_SOLUTION,270008.0,257743.62790697682,0.0454222544999525,7137,3601.9539999999106,3601.4376335144043,194.4217071533203,3602.0782628059387,3796.499969959259,5830394,3600,MT,YCR,NDI,NF,Instance1XS300_2_40
Instance2XS300_2_40,2,300,40,2,SCP,Feasible,299480,87953,0.706314,119781128,3600.12,1040.4634974002838,47.06252884864807,3600.3029849529266,3647.3655138015747,,3600,MT,YCR,NDI,NF,Instance2XS300_2_40
Instance2XS300_2_40,2,300,40,2,VGS(MIP),FEASIBLE_SOLUTION,308212.0,282830.39759648184,0.08235111677520068,5157,3602.2340000001714,2113.9972851276398,193.90627789497375,3602.3609912395477,3796.2672691345215,4190372,3600,MT,YCR,NDI,NF,Instance2XS300_2_40
Instance3XS300_2_40,2,300,40,3,SCP,Feasible,292972,81749,0.720967,116143069,3600.09,798.0781254768372,47.749999046325684,3600.2738213539124,3648.023820400238,,3600,MT,YCR,NDI,NF,Instance3XS300_2_40
Instance3XS300_2_40,2,300,40,3,VGS(MIP),FEASIBLE_SOLUTION,299240.0,281761.1428571427,0.058410831248687574,5063,3600.8590000001714,3600.5035305023193,193.3593761920929,3600.9879157543182,3794.347291946411,4368903,3600,MT,YCR,NDI,NF,Instance3XS300_2_40
Instance4XS300_2_40,2,300,40,4,SCP,Feasible,287104,80921,0.718147,126143736,3600.07,804.4693982601166,47.906251430511475,3600.2666149139404,3648.172866344452,,3600,MT,YCR,NDI,NF,Instance4XS300_2_40
Instance4XS300_2_40,2,300,40,4,VGS(MIP),FEASIBLE_SOLUTION,291532.0,275265.78671744827,0.05579563575371392,3597,3602.155999999959,3601.8016262054443,192.8750033378601,3602.3172538280487,3795.192257165909,12326115,3600,MT,YCR,NDI,NF,Instance4XS300_2_40
Instance5XS300_2_40,2,300,40,5,SCP,Feasible,261996,79737,0.695656,124503234,3600.1,2063.071353673935,46.656275510787964,3600.2844116687775,3646.9406871795654,,3600,MT,YCR,NDI,NF,Instance5XS300_2_40
Instance5XS300_2_40,2,300,40,5,VGS(MIP),FEASIBLE_SOLUTION,266654.0,251006.17740906184,0.058682122116818614,4994,3600.1719999997877,61.24999713897705,192.45315527915955,3600.312961578369,3792.7661168575287,4712105,3600,MT,YCR,NDI,NF,Instance5XS300_2_40
Instance1XS300_3_40,3,300,40,1,SCP,Feasible,222744,77961,0.649997,100683720,3600.11,542.2812323570251,64.23440265655518,3600.343571662903,3664.577974319458,,3600,MT,YCR,NDI,NF,Instance1XS300_3_40
Instance1XS300_3_40,3,300,40,1,VGS(MIP),FEASIBLE_SOLUTION,234720.0,204759.30544593622,0.12764440420102152,4296,3602.375,3601.6926984786987,298.515625,3602.7239265441895,3901.2395515441895,2839003,3600,MT,YCR,NDI,NF,Instance1XS300_3_40
Instance2XS300_3_40,3,300,40,2,SCP,Feasible,238536,79977,0.664717,97635142,3600.12,1048.4247233867645,64.67187905311584,3600.4227974414825,3665.0946764945984,,3600,MT,YCR,NDI,NF,Instance2XS300_3_40
Instance2XS300_3_40,3,300,40,2,VGS(MIP),FEASIBLE_SOLUTION,252087.0,217406.99535320976,0.13757157111152193,4906,3600.530999999959,2738.3281989097595,298.95312237739563,3600.8445768356323,3899.797699213028,2145188,3600,MT,YCR,NDI,NF,Instance2XS300_3_40
Instance3XS300_3_40,3,300,40,3,SCP,Feasible,237736,82757,0.651895,101832999,3600.11,516.5194158554077,64.57815623283386,3600.47642660141,3665.054582834244,,3600,MT,YCR,NDI,NF,Instance3XS300_3_40
Instance3XS300_3_40,3,300,40,3,VGS(MIP),FEASIBLE_SOLUTION,251768.0,214675.8601790249,0.1473266651082548,4257,3602.4220000002533,3602.0749883651733,295.6246473789215,3604.0438170433044,3899.668464422226,2635218,3600,MT,YCR,NDI,NF,Instance3XS300_3_40
Instance4XS300_3_40,3,300,40,4,SCP,Feasible,225052,78365,0.651792,99324824,3600.12,655.6406347751617,65.15624952316284,3600.4241349697113,3665.580384492874,,3600,MT,YCR,NDI,NF,Instance4XS300_3_40
Instance4XS300_3_40,3,300,40,4,VGS(MIP),FEASIBLE_SOLUTION,251792.0,205567.5977420308,0.18358169543897018,4698,3600.8279999997467,3029.677615880966,301.40625762939453,3601.1876714229584,3902.593929052353,2208123,3600,MT,YCR,NDI,NF,Instance4XS300_3_40
Instance5XS300_3_40,3,300,40,5,SCP,Feasible,218676,78925,0.639078,101218360,3600.12,774.9175715446472,66.2165174484253,3600.4144825935364,3666.6310000419617,,3600,MT,YCR,NDI,NF,Instance5XS300_3_40
Instance5XS300_3_40,3,300,40,5,VGS(MIP),FEASIBLE_SOLUTION,227516.0,199612.46891263992,0.12264425837022483,4196,3603.3589999997057,3476.4637973308563,300.9844090938568,3603.7298674583435,3904.7142765522003,2452386,3600,MT,YCR,NDI,NF,Instance5XS300_3_40
Instance1XS300_4_40,4,300,40,1,SCP,Feasible,231164,81753,0.646342,82590111,3600.14,460.8285939693451,76.74999952316284,3600.468567609787,3677.21856713295,,3600,MT,YCR,NDI,NF,Instance1XS300_4_40
Instance1XS300_4_40,4,300,40,1,VGS(MIP),FEASIBLE_SOLUTION,288592.0,208346.773877654,0.27805769433091,703,3604.8909999998286,3601.343881368637,362.5781533718109,3605.2815079689026,3967.8596613407135,1801179,3600,MT,YCR,NDI,NF,Instance1XS300_4_40
Instance2XS300_4_40,4,300,40,2,SCP,Feasible,228948,81141,0.645592,85493313,3600.13,559.8436136245728,76.12500429153442,3600.484501838684,3676.6095061302185,,3600,MT,YCR,NDI,NF,Instance2XS300_4_40
Instance2XS300_4_40,4,300,40,2,VGS(MIP),FEASIBLE_SOLUTION,306903.0,203338.21360691907,0.337451202474661,444,3604.4839999997057,2897.03013420105,367.6250021457672,3604.89524435997,3972.5202465057373,1372365,3600,MT,YCR,NDI,NF,Instance2XS300_4_40
Instance3XS300_4_40,4,300,40,3,SCP,Feasible,217896,78773,0.638483,84280735,3600.14,881.7027688026428,75.73437452316284,3600.5309908390045,3676.2653653621674,,3600,MT,YCR,NDI,NF,Instance3XS300_4_40
Instance3XS300_4_40,4,300,40,3,VGS(MIP),FEASIBLE_SOLUTION,280027.0,195569.9191550245,0.30160334840917297,836,3605.280999999959,3601.7828640937805,371.43749952316284,3605.7048075199127,3977.1423070430756,1543643,3600,MT,YCR,NDI,NF,Instance3XS300_4_40
Instance4XS300_4_40,4,300,40,4,SCP,Feasible,233680,80957,0.653556,82084164,3600.12,609.0438675880432,76.62498950958252,3600.4691202640533,3677.094109773636,,3600,MT,YCR,NDI,NF,Instance4XS300_4_40
Instance4XS300_4_40,4,300,40,4,VGS(MIP),FEASIBLE_SOLUTION,304111.0,209667.99188199683,0.3105543966446565,500,3604.9530000002123,3601.5056693553925,366.18750071525574,3605.36541056633,3971.5529112815857,1487691,3600,MT,YCR,NDI,NF,Instance4XS300_4_40
Instance5XS300_4_40,4,300,40,5,SCP,Feasible,224908,81369,0.638212,85556252,3600.1,388.53808331489563,76.17187190055847,3600.446769475937,3676.6186413764954,,3600,MT,YCR,NDI,NF,Instance5XS300_4_40
Instance5XS300_4_40,4,300,40,5,VGS(MIP),FEASIBLE_SOLUTION,472589.0,202183.74332578474,0.5721784820937753,534,3604.157000000123,488.32809925079346,368.7187490463257,3604.5651426315308,3973.2838916778564,1742584,3600,MT,YCR,NDI,NF,Instance5XS300_4_40
Instance1XS400_2_40,2,400,40,1,SCP,Feasible,310124,101757,0.671883,100270338,3600.13,591.6503999233246,77.19971561431885,3600.462468147278,3677.6621837615967,,3600,MT,YCR,NDI,NF,Instance1XS400_2_40
Instance1XS400_2_40,2,400,40,1,VGS(MIP),FEASIBLE_SOLUTION,337624.0,295737.6735532369,0.12406205259923202,2871,3603.1099999998696,3601.4422194957733,278.99441623687744,3603.5203437805176,3882.514760017395,1916259,3600,MT,YCR,NDI,NF,Instance1XS400_2_40
Instance2XS400_2_40,2,400,40,2,SCP,Feasible,294748,97569,0.668975,105227166,3600.12,552.3894317150116,75.60378837585449,3600.4602229595184,3676.064011335373,,3600,MT,YCR,NDI,NF,Instance2XS400_2_40
Instance2XS400_2_40,2,400,40,2,VGS(MIP),FEASIBLE_SOLUTION,303808.0,282000.0277584494,0.07178208684942666,3877,3604.2339999997057,3603.3691956996918,284.6915714740753,3604.71293759346,3889.4045090675354,2436356,3600,MT,YCR,NDI,NF,Instance2XS400_2_40
Instance3XS400_2_40,2,400,40,3,SCP,Feasible,299304,99169,0.668668,103486672,3600.12,798.8577654361725,77.61941337585449,3600.48285984993,3678.1022732257843,,3600,MT,YCR,NDI,NF,Instance3XS400_2_40
Instance3XS400_2_40,2,400,40,3,VGS(MIP),FEASIBLE_SOLUTION,310020.0,282202.2392134877,0.08972892325176529,2637,3603.125,3602.1885318756104,283.225821018219,3603.6260311603546,3886.8518521785736,1578294,3600,MT,YCR,NDI,NF,Instance3XS400_2_40
Instance4XS400_2_40,2,400,40,4,SCP,Feasible,276860,96177,0.652615,109048820,3600.14,533.0341875553131,77.11944270133972,3600.5428669452667,3677.6623096466064,,3600,MT,YCR,NDI,NF,Instance4XS400_2_40
Instance4XS400_2_40,2,400,40,4,VGS(MIP),FEASIBLE_SOLUTION,279592.0,262137.5196340414,0.0624283969711529,4307,3602.6719999997877,3601.813099384308,278.832724571228,3603.1411945819855,3881.9739191532135,2376904,3600,MT,YCR,NDI,NF,Instance4XS400_2_40
Instance5XS400_2_40,2,400,40,5,SCP,Feasible,303652,101765,0.664863,101434921,3600.12,781.9035894870758,76.18188524246216,3600.4957506656647,3676.677635908127,,3600,MT,YCR,NDI,NF,Instance5XS400_2_40
Instance5XS400_2_40,2,400,40,5,VGS(MIP),FEASIBLE_SOLUTION,321300.0,287284.0891190634,0.10586962614670585,3244,3603.1720000002533,3602.25780916214,280.02519392967224,3603.6484384536743,3883.6736323833466,2019785,3600,MT,YCR,NDI,NF,Instance5XS400_2_40
Instance1XS400_3_40,3,400,40,1,SCP,Feasible,276464,100137,0.637794,70234109,3600.16,572.059287071228,110.91229033470154,3600.5941894054413,3711.506479740143,,3600,MT,YCR,NDI,NF,Instance1XS400_3_40
Instance1XS400_3_40,3,400,40,1,VGS(MIP),FEASIBLE_SOLUTION,330757.0,250946.22427776043,0.24129731410745517,143,3605.6090000001714,575.1746015548706,436.3752202987671,3606.337323665619,4042.712543964386,968021,3600,MT,YCR,NDI,NF,Instance1XS400_3_40
Instance2XS400_3_40,3,400,40,2,SCP,Feasible,261732,98941,0.621976,68406555,3600.16,580.6212782859802,111.51667141914368,3600.5996861457825,3712.116357564926,,3600,MT,YCR,NDI,NF,Instance2XS400_3_40
Instance2XS400_3_40,3,400,40,2,VGS(MIP),FEASIBLE_SOLUTION,348852.0,236269.4351212848,0.32272300253034286,106,3609.063000000082,262.74549555778503,443.6709976196289,3609.8581414222717,4053.5291390419006,908083,3600,MT,YCR,NDI,NF,Instance2XS400_3_40
Instance3XS400_3_40,3,400,40,3,SCP,Feasible,277988,101553,0.634686,66690097,3600.21,899.9444932937622,111.171875,3601.8223028182983,3712.9941778182983,,3600,MT,YCR,NDI,NF,Instance3XS400_3_40
Instance3XS400_3_40,3,400,40,3,VGS(MIP),FEASIBLE_SOLUTION,410204.0,249756.52952338156,0.39114067750830905,126,3606.780999999959,612.0625009536743,443.1109354496002,3607.5634586811066,4050.674394130707,921362,3600,MT,YCR,NDI,NF,Instance3XS400_3_40
Instance4XS400_3_40,3,400,40,4,SCP,Feasible,276524,99553,0.639984,68160891,3600.17,860.3124778270721,111.75003433227539,3600.5649778842926,3712.315012216568,,3600,MT,YCR,NDI,NF,Instance4XS400_3_40
Instance4XS400_3_40,3,400,40,4,VGS(MIP),FEASIBLE_SOLUTION,346416.0,249317.556268076,0.2802943389795043,120,3607.063000000082,270.45316076278687,443.33551931381226,3607.8142030239105,4051.149722337723,897149,3600,MT,YCR,NDI,NF,Instance4XS400_3_40
Instance5XS400_3_40,3,400,40,5,SCP,Feasible,282136,104969,0.627949,69146484,3600.22,575.9642813205719,113.78127956390381,3600.630768060684,3714.412047624588,,3600,MT,YCR,NDI,NF,Instance5XS400_3_40
Instance5XS400_3_40,3,400,40,5,VGS(MIP),FEASIBLE_SOLUTION,323917.0,252963.32000434372,0.21904895388527384,259,3605.155999999959,3417.8646347522736,445.2812485694885,3605.927169084549,4051.2084176540375,1135564,3600,MT,YCR,NDI,NF,Instance5XS400_3_40
Instance1XS400_4_40,4,400,40,1,SCP,Feasible,281400,105589,0.624773,57863027,3600.17,642.2031941413879,136.85939478874207,3600.6099948883057,3737.4693896770477,,3600,MT,YCR,NDI,NF,Instance1XS400_4_40
Instance1XS400_4_40,4,400,40,1,VGS(MIP),FEASIBLE_SOLUTION,,,,,,,,,,,3600,MT,YCR,NDI,NF,
Instance2XS400_4_40,4,400,40,2,SCP,Feasible,281388,102553,0.635546,56754789,3600.19,627.9478120803833,137.84374952316284,3600.6320629119873,3738.47581243515,,3600,MT,YCR,NDI,NF,Instance2XS400_4_40
Instance2XS400_4_40,4,400,40,2,VGS(MIP),FEASIBLE_SOLUTION,,,,,,,,,,,3600,MT,YCR,NDI,NF,
Instance3XS400_4_40,4,400,40,3,SCP,Feasible,274856,101761,0.629766,56878592,3600.18,695.3906090259552,137.65625166893005,3600.63224196434,3738.2884936332703,,3600,MT,YCR,NDI,NF,Instance3XS400_4_40
Instance3XS400_4_40,4,400,40,3,VGS(MIP),FEASIBLE_SOLUTION,,,,,,,,,,,3600,MT,YCR,NDI,NF,
Instance4XS400_4_40,4,400,40,4,SCP,Feasible,280684,106353,0.621093,57520718,3600.18,686.5308895111084,137.45312476158142,3600.6249182224274,3738.078042984009,,3600,MT,YCR,NDI,NF,Instance4XS400_4_40
Instance4XS400_4_40,4,400,40,4,VGS(MIP),FEASIBLE_SOLUTION,,,,,,,,,,,3600,MT,YCR,NDI,NF,
Instance5XS400_4_40,4,400,40,5,SCP,Feasible,256620,98593,0.615802,59294550,3600.21,634.968213558197,138.18752932548523,3600.6592020988464,3738.8467314243317,,3600,MT,YCR,NDI,NF,Instance5XS400_4_40
Instance5XS400_4_40,4,400,40,5,VGS(MIP),FEASIBLE_SOLUTION,,,,,,,,,,,3600,MT,YCR,NDI,NF,


